verbatimScientificName,decimalLongitude,decimalLatitude
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis (Duncan),NA,NA
Quercus oglethorpensis Duncan,-88.2,32.47
Quercus oglethorpensis Duncan,-82.97611,33.865
Quercus oglethorpensis Duncan,-83.11194,33.86972
Quercus oglethorpensis Duncan,NA,NA
Quercus oglethorpensis Duncan,NA,NA
Quercus oglethorpensis W. H. Duncan,-84,32
Quercus oglethorpensis W. H. Duncan,-84,32
Quercus oglethorpensis W. H. Duncan,-84,32
Quercus oglethorpensis W. H. Duncan,NA,NA
Quercus oglethorpensis W.H. Duncan,-87.523056,32.177222
Quercus oglethorpensis W.H. Duncan,-87.543611,32.231389
Quercus oglethorpensis W.H. Duncan,NA,NA
Quercus oglethorpensis W.H. Duncan,NA,NA
Quercus oglethorpensis W.H. Duncan,NA,NA
Quercus oglethorpensis W.H. Duncan,NA,NA
Quercus oglethorpensis W.H. Duncan,NA,NA
Quercus oglethorpensis W.H.Duncan,-83.02719,33.82454
Quercus oglethorpensis W.H.Duncan,-83.08994,33.84758
Quercus oglethorpensis W.H.Duncan,-83.109585,33.870553
Quercus oglethorpensis W.H.Duncan,NA,NA
Quercus oglethorpensis W.H.Duncan,NA,NA
Quercus oglethorpensis W.H.Duncan,NA,NA
Quercus oglethorpensis W.H.Duncan,NA,NA
Quercus oglethorpensis W.H.Duncan,NA,NA
Quercus oglethorpensis W.H.Duncan,NA,NA
Quercus oglethorpensis W.H.Duncan,NA,NA
Quercus oglethorpensis W.H.Duncan,NA,NA
Quercus oglethorpensis W.H.Duncan,NA,NA
Quercus oglethorpensis W.H.Duncan,NA,NA
Quercus oglethorpensis W.H.Duncan,NA,NA
Quercus oglethorpensis W.H.Duncan,NA,NA
Quercus oglethorpensis W.H.Duncan,NA,NA
Quercus oglethorpensis W.H.Duncan,NA,NA
Quercus oglethorpensis W.H.Duncan,NA,NA
Quercus pacifica,-118.432842,33.200581
Quercus pacifica,-118.326318,33.215244
Quercus pacifica,-118.246892,33.232414
Quercus pacifica,-118.382714,33.240713
Quercus pacifica,-118.234529,33.250687
Quercus pacifica,-118.206425,33.255163
Quercus pacifica,-118.529861,33.271203
Quercus pacifica,-118.24508,33.318393
Quercus pacifica,-118.342924,33.322496
Quercus pacifica,-118.34292,33.3225
Quercus pacifica,-118.318291,33.327337
Quercus pacifica,-118.314287,33.328875
Quercus pacifica,-118.3198,33.3301
Quercus pacifica,-118.32028,33.33028
Quercus pacifica,-118.364038,33.333253
Quercus pacifica,-118.531171,33.334696
Quercus pacifica,-118.335199,33.339958
Quercus pacifica,-118.423948,33.340962
Quercus pacifica,-118.3468,33.3417
Quercus pacifica,-118.4263,33.3419
Quercus pacifica,-118.4299,33.3427
Quercus pacifica,-118.331819,33.343175
Quercus pacifica,-118.325672,33.344726
Quercus pacifica,-118.4429,33.3463
Quercus pacifica,-118.442745,33.346375
Quercus pacifica,-118.405294,33.346979
Quercus pacifica,-118.40421,33.347329
Quercus pacifica,-118.40421,33.34733
Quercus pacifica,-118.40421,33.34733
Quercus pacifica,-118.3307,33.3482
Quercus pacifica,-118.331199,33.348847
Quercus pacifica,-118.3994367,33.35008552
Quercus pacifica,-118.356606,33.351321
Quercus pacifica,-118.360133,33.352828
Quercus pacifica,-118.35111,33.35306
Quercus pacifica,-118.4377,33.3534
Quercus pacifica,-118.355498,33.353724
Quercus pacifica,-118.4391376,33.35378514
Quercus pacifica,-118.332839,33.354154
Quercus pacifica,-118.33278,33.35444
Quercus pacifica,-118.351,33.355
Quercus pacifica,-118.3582,33.3552
Quercus pacifica,-118.3606,33.355267
Quercus pacifica,-118.3606,33.355267
Quercus pacifica,-118.44583,33.35528
Quercus pacifica,-118.44583,33.35528
Quercus pacifica,-118.390903,33.355445
Quercus pacifica,-118.390903,33.355445
Quercus pacifica,-118.390903,33.355445
Quercus pacifica,-118.390903,33.355445
Quercus pacifica,-118.390903,33.355445
Quercus pacifica,-118.436394,33.355767
Quercus pacifica,-118.436394,33.355767
Quercus pacifica,-118.43639,33.35577
Quercus pacifica,-118.43639,33.35577
Quercus pacifica,-118.4425,33.356
Quercus pacifica,-118.4425,33.356
Quercus pacifica,-118.34919,33.356305
Quercus pacifica,-118.44481,33.3565
Quercus pacifica,-118.44481,33.3565
Quercus pacifica,-118.4425,33.35667
Quercus pacifica,-118.44861,33.35694
Quercus pacifica,-118.43139,33.35778
Quercus pacifica,-118.3731,33.3588
Quercus pacifica,-118.38792,33.35972
Quercus pacifica,-118.3706362,33.36398531
Quercus pacifica,-118.3706362,33.36398531
Quercus pacifica,-118.313637,33.365214
Quercus pacifica,-118.3496357,33.36698537
Quercus pacifica,-118.349275,33.367381
Quercus pacifica,-118.366901,33.369046
Quercus pacifica,-118.366901,33.369046
Quercus pacifica,-118.366901,33.369046
Quercus pacifica,-118.4102,33.371
Quercus pacifica,-118.3582,33.37251
Quercus pacifica,-118.405795,33.374405
Quercus pacifica,-118.399916,33.376986
Quercus pacifica,-118.391547,33.37738
Quercus pacifica,-118.39331,33.37752
Quercus pacifica,-118.393307,33.377523
Quercus pacifica,-118.393307,33.377523
Quercus pacifica,-118.422201,33.378564
Quercus pacifica,-118.369918,33.379351
Quercus pacifica,-118.369918,33.379351
Quercus pacifica,-118.369918,33.379351
Quercus pacifica,-118.369918,33.379351
Quercus pacifica,-118.369918,33.379351
Quercus pacifica,-118.4016,33.380358
Quercus pacifica,-118.322874,33.383778
Quercus pacifica,-118.39521,33.38677
Quercus pacifica,-118.416389,33.387778
Quercus pacifica,-118.376393,33.389751
Quercus pacifica,-118.376393,33.389751
Quercus pacifica,-118.390365,33.3909
Quercus pacifica,-118.390365,33.3909
Quercus pacifica,-118.390365,33.3909
Quercus pacifica,-118.4512,33.3923
Quercus pacifica,-118.4512,33.3923
Quercus pacifica,-118.455963,33.393613
Quercus pacifica,-118.34223,33.397693
Quercus pacifica,-118.445663,33.398199
Quercus pacifica,-118.445663,33.398199
Quercus pacifica,-118.445663,33.398199
Quercus pacifica,-118.440857,33.399345
Quercus pacifica,-118.440857,33.399345
Quercus pacifica,-118.500938,33.440036
Quercus pacifica,-118.482213,33.440584
Quercus pacifica,-118.48221,33.4406
Quercus pacifica,-118.487,33.441
Quercus pacifica,-118.487,33.441
Quercus pacifica,-118.501239,33.442364
Quercus pacifica,-118.5005399,33.44578201
Quercus pacifica,-118.501933,33.44925
Quercus pacifica,-118.511284,33.449556
Quercus pacifica,-118.5204,33.4499
Quercus pacifica,-118.5204,33.4499
Quercus pacifica,-118.51274,33.451997
Quercus pacifica,-118.50806,33.45278
Quercus pacifica,-118.510466,33.453178
Quercus pacifica,-118.5502,33.463795
Quercus pacifica,-118.438145,33.465831
Quercus pacifica,-118.536987,33.468824
Quercus pacifica,-118.57805,33.4712
Quercus pacifica,-118.411109,33.477741
Quercus pacifica,-118.405712,33.481453
Quercus pacifica,-118.593255,33.536471
Quercus pacifica,-118.550202,33.592937
Quercus pacifica,-119.684194,33.804296
Quercus pacifica,-120.152826,33.810101
Quercus pacifica,-119.622087,33.832682
Quercus pacifica,-119.737027,33.83452
Quercus pacifica,-120.010606,33.83921
Quercus pacifica,-120.008388,33.850793
Quercus pacifica,-119.768892,33.855452
Quercus pacifica,-119.738841,33.866729
Quercus pacifica,-120.005251,33.868816
Quercus pacifica,-119.633197,33.869564
Quercus pacifica,-120.125,33.9115
Quercus pacifica,-120.081182,33.914792
Quercus pacifica,-119.640306,33.915186
Quercus pacifica,-120.1455,33.9257
Quercus pacifica,-130.149333,33.928472
Quercus pacifica,-120.137,33.932
Quercus pacifica,-119.636327,33.942437
Quercus pacifica,-119.68,33.953237
Quercus pacifica,-119.7723,33.9685
Quercus pacifica,-119.7075,33.9706
Quercus pacifica,-120.0699,33.971
Quercus pacifica,-119.7779,33.9718
Quercus pacifica,-119.7201,33.9755
Quercus pacifica,-120.0896,33.9773
Quercus pacifica,-120.0896,33.9773
Quercus pacifica,-120.078,33.979
Quercus pacifica,-120.078,33.979
Quercus pacifica,-120.078,33.979
Quercus pacifica,-120.078,33.979
Quercus pacifica,-120.0327,33.983
Quercus pacifica,-120.0327,33.983
Quercus pacifica,-120.0314,33.983
Quercus pacifica,-120.0327,33.983
Quercus pacifica,-120.0314,33.983
Quercus pacifica,-120.0314,33.9831
Quercus pacifica,-120.0344,33.9841
Quercus pacifica,-120.0504,33.9854
Quercus pacifica,-120.0504,33.9854
Quercus pacifica,-120.051579,33.985515
Quercus pacifica,-119.66918,33.98688
Quercus pacifica,-120.052,33.988
Quercus pacifica,-120.052,33.988
Quercus pacifica,-119.8181,33.9893
Quercus pacifica,-119.8181,33.9893
Quercus pacifica,-119.8181,33.9893
Quercus pacifica,-119.8181,33.9893
Quercus pacifica,-119.6894,33.9897
Quercus pacifica,-119.6894,33.9897
Quercus pacifica,-119.6894,33.9897
Quercus pacifica,-119.835,33.99
Quercus pacifica,-120.04879,33.990174
Quercus pacifica,-120.0636807,33.9909552
Quercus pacifica,-120.0636807,33.9909552
Quercus pacifica,-120.0636807,33.9909552
Quercus pacifica,-120.063,33.991
Quercus pacifica,-120.063,33.991
Quercus pacifica,-119.704,33.993
Quercus pacifica,-119.716,33.993
Quercus pacifica,-119.6968,33.9937
Quercus pacifica,-119.718617,33.995164
Quercus pacifica,-119.715407,33.995838
Quercus pacifica,-119.6432,33.996
Quercus pacifica,-120.1281,33.9962
Quercus pacifica,-120.184662,33.996204
Quercus pacifica,-119.7395,33.9965
Quercus pacifica,-119.6195,33.9968
Quercus pacifica,-120.122002,33.996974
Quercus pacifica,-119.726,33.99723
Quercus pacifica,-120.0611,33.9977
Quercus pacifica,-119.6033104,33.99773832
Quercus pacifica,-119.6026,33.9978
Quercus pacifica,-120.06134,33.99875
Quercus pacifica,-119.7123,34.0001
Quercus pacifica,-119.674,34.0001
Quercus pacifica,-119.714273,34.00025745
Quercus pacifica,-119.7136,34.0003
Quercus pacifica,-119.767,34.0015
Quercus pacifica,-119.767,34.0015
Quercus pacifica,-120.058,34.002
Quercus pacifica,-119.7099,34.0024
Quercus pacifica,-120.05417,34.0025
Quercus pacifica,-119.7177,34.0047
Quercus pacifica,-119.7480738,34.00535706
Quercus pacifica,-119.7201,34.0055
Quercus pacifica,-119.7544739,34.005857
Quercus pacifica,-119.7480738,34.00585705
Quercus pacifica,-119.7480738,34.00585705
Quercus pacifica,-119.74739,34.00589
Quercus pacifica,-119.74739,34.00589
Quercus pacifica,-119.769,34.0064
Quercus pacifica,-119.769,34.0064
Quercus pacifica,-119.7184181,34.00643125
Quercus pacifica,-119.6965,34.0065
Quercus pacifica,-119.6965,34.0065
Quercus pacifica,-119.6965,34.0065
Quercus pacifica,-119.7459,34.0067
Quercus pacifica,-119.678,34.007
Quercus pacifica,-119.695,34.007
Quercus pacifica,-119.698,34.0072
Quercus pacifica,-119.698,34.0072
Quercus pacifica,-119.698,34.0072
Quercus pacifica,-119.698,34.0072
Quercus pacifica,-119.698,34.0072
Quercus pacifica,-119.6964,34.0082
Quercus pacifica,-119.81015,34.0082
Quercus pacifica,-119.6987,34.0082
Quercus pacifica,-119.6987,34.0082
Quercus pacifica,-119.8112,34.0084
Quercus pacifica,-119.7808,34.0085
Quercus pacifica,-119.788,34.0095
Quercus pacifica,-119.802075,34.00995655
Quercus pacifica,-119.73,34.01
Quercus pacifica,-119.6,34.01
Quercus pacifica,-120.05694,34.01111
Quercus pacifica,-119.87685,34.01154
Quercus pacifica,-119.788,34.0116
Quercus pacifica,-120.052,34.012
Quercus pacifica,-120.052,34.012
Quercus pacifica,-120.052,34.012
Quercus pacifica,-119.8169754,34.01245637
Quercus pacifica,-119.8179,34.0126
Quercus pacifica,-119.742225,34.01266
Quercus pacifica,-119.7915,34.0127
Quercus pacifica,-119.7915,34.0127
Quercus pacifica,-119.6004,34.0128
Quercus pacifica,-119.6004,34.0128
Quercus pacifica,-119.74398,34.0134
Quercus pacifica,-119.74398,34.0134
Quercus pacifica,-119.74398,34.0134
Quercus pacifica,-119.74398,34.0134
Quercus pacifica,-119.66417,34.01437
Quercus pacifica,-119.7975,34.015
Quercus pacifica,-119.7975,34.015
Quercus pacifica,-119.606,34.015
Quercus pacifica,-119.605,34.015
Quercus pacifica,-119.7975,34.015
Quercus pacifica,-119.605,34.015
Quercus pacifica,-119.606,34.015
Quercus pacifica,-119.8016,34.0153
Quercus pacifica,-119.8016,34.0153
Quercus pacifica,-119.8016,34.0153
Quercus pacifica,-119.645462,34.015371
Quercus pacifica,-119.7148,34.0154
Quercus pacifica,-119.7184,34.0154
Quercus pacifica,-119.796675,34.01595641
Quercus pacifica,-119.796675,34.01595641
Quercus pacifica,-119.5977,34.0163
Quercus pacifica,-119.716033,34.016764
Quercus pacifica,-119.605,34.017
Quercus pacifica,-119.83892,34.01706
Quercus pacifica,-119.7190312,34.01714594
Quercus pacifica,-119.684111,34.017372
Quercus pacifica,-119.684111,34.017372
Quercus pacifica,-119.8705,34.0176
Quercus pacifica,-119.87288,34.01774
Quercus pacifica,-119.822,34.018
Quercus pacifica,-119.822,34.018
Quercus pacifica,-119.822,34.018
Quercus pacifica,-119.822,34.018
Quercus pacifica,-119.822,34.018
Quercus pacifica,-119.822,34.018
Quercus pacifica,-119.68385,34.01811
Quercus pacifica,-119.6748,34.0184
Quercus pacifica,-119.7284,34.0196
Quercus pacifica,-120.195203,34.019753
Quercus pacifica,-119.735,34.02
Quercus pacifica,-119.735,34.02
Quercus pacifica,-119.735,34.02
Quercus pacifica,-119.8379,34.0206
Quercus pacifica,-119.843275,34.020928
Quercus pacifica,-119.843275,34.020928
Quercus pacifica,-119.599,34.022
Quercus pacifica,-119.599,34.022
Quercus pacifica,-119.69071,34.02213
Quercus pacifica,-119.8719,34.0227
Quercus pacifica,-119.7851748,34.02395627
Quercus pacifica,-119.6955,34.0258
Quercus pacifica,-119.6955,34.0258
Quercus pacifica,-119.69722,34.02785
Quercus pacifica,-119.80708,34.0298
Quercus pacifica,-119.70139,34.03083
Quercus pacifica,-119.70139,34.03083
Quercus pacifica,-119.70139,34.03083
Quercus pacifica,-119.70139,34.03083
Quercus pacifica,-119.70361,34.03111
Quercus pacifica,-119.7039,34.0315
Quercus pacifica,-119.702544,34.031519
Quercus pacifica,-119.70278,34.03167
Quercus pacifica,-119.70278,34.03167
Quercus pacifica,-119.702673,34.03195663
Quercus pacifica,-119.702673,34.03195663
Quercus pacifica,-119.702673,34.03195663
Quercus pacifica,-119.702673,34.03195663
Quercus pacifica,-119.702673,34.03195663
Quercus pacifica,-119.702673,34.03195663
Quercus pacifica,-119.702,34.032
Quercus pacifica,-119.8099,34.032
Quercus pacifica,-119.702,34.032
Quercus pacifica,-119.702,34.032
Quercus pacifica,-119.702,34.032
Quercus pacifica,-119.702,34.032
Quercus pacifica,-119.703,34.032
Quercus pacifica,-119.704767,34.032483
Quercus pacifica,-119.70417,34.0325
Quercus pacifica,-119.70417,34.0325
Quercus pacifica,-119.70417,34.0325
Quercus pacifica,-119.70417,34.0325
Quercus pacifica,-119.7554742,34.03295623
Quercus pacifica,-119.5535,34.033
Quercus pacifica,-119.5535,34.033
Quercus pacifica,-119.709336,34.033142
Quercus pacifica,-119.5781,34.0339
Quercus pacifica,-119.7051,34.034
Quercus pacifica,-119.5675,34.035
Quercus pacifica,-119.5675,34.035
Quercus pacifica,-119.70797,34.03911
Quercus pacifica,-119.70797,34.03911
Quercus pacifica,-119.8509765,34.04335524
Quercus pacifica,-119.8509765,34.04335524
Quercus pacifica,-119.8509765,34.04335524
Quercus pacifica,-119.84694,34.04389
Quercus pacifica,-119.688698,34.04595
Quercus pacifica,-119.553989,34.047903
Quercus pacifica,-119.553989,34.047903
Quercus pacifica,-119.553989,34.047903
Quercus pacifica,-119.553989,34.047903
Quercus pacifica,-119.562802,34.048009
Quercus pacifica,-119.5569,34.0483
Quercus pacifica,-119.8163758,34.04945532
Quercus pacifica,-119.8172758,34.0499553
Quercus pacifica,-119.7557,34.0522
Quercus pacifica,-119.7557,34.0522
Quercus pacifica,-119.7557,34.0522
Quercus pacifica,-119.7557,34.0522
Quercus pacifica,-119.7873752,34.05335542
Quercus pacifica,-119.7882,34.0543
Quercus pacifica,-119.8967376,34.05604455
Quercus pacifica,-119.8967376,34.05604455
Quercus pacifica,-119.89606,34.05609
Quercus pacifica,-119.911,34.06
Quercus pacifica,-119.911,34.06
Quercus pacifica,-119.908614,34.069547
Quercus pacifica,-119.801186,34.109249
Quercus pacifica,-119.999334,34.115594
Quercus pacifica,-119.939781,34.116463
Quercus pacifica,-119.700694,34.119713
Quercus pacifica,-119.75163,34.126211
Quercus pacifica,-119.63637,34.134755
Quercus pacifica,-119.685216,34.149572
Quercus pacifica,-119.797273,34.157921
Quercus pacifica,-119.872947,34.171551
Quercus pacifica,-119.662367,34.172004
Quercus pacifica,-119.707473,34.179908
Quercus pacifica,-119.922771,34.186236
Quercus pacifica,NA,NA
Quercus pacifica,NA,NA
Quercus pacifica,NA,NA
Quercus pacifica,NA,NA
Quercus pacifica,NA,NA
Quercus pacifica,NA,NA
Quercus pacifica,NA,NA
Quercus pacifica,NA,NA
Quercus pacifica,NA,NA
Quercus pacifica,NA,NA
Quercus pacifica,NA,NA
Quercus pacifica,NA,NA
Quercus pacifica,NA,NA
Quercus pacifica,NA,NA
Quercus pacifica,NA,NA
Quercus pacifica,NA,NA
Quercus pacifica,NA,NA
Quercus pacifica,NA,NA
Quercus pacifica,NA,NA
Quercus pacifica,NA,NA
Quercus pacifica,NA,NA
Quercus pacifica,NA,NA
Quercus pacifica,NA,NA
Quercus pacifica,NA,NA
Quercus pacifica,NA,NA
Quercus pacifica,NA,NA
Quercus pacifica,NA,NA
Quercus pacifica,NA,NA
Quercus pacifica,NA,NA
Quercus pacifica,NA,NA
Quercus pacifica,NA,NA
Quercus pacifica,NA,NA
Quercus pacifica,NA,NA
Quercus pacifica,NA,NA
Quercus pacifica,NA,NA
Quercus pacifica,NA,NA
Quercus pacifica,NA,NA
Quercus pacifica,NA,NA
Quercus pacifica,NA,NA
Quercus pacifica,NA,NA
Quercus pacifica,NA,NA
Quercus pacifica,NA,NA
Quercus pacifica,NA,NA
Quercus pacifica,NA,NA
Quercus pacifica,NA,NA
Quercus pacifica,NA,NA
Quercus pacifica Nixon & C.H.Müll.,NA,NA
Quercus tomentella,-118.27917,28.97916
Quercus tomentella,-118.279167,28.979167
Quercus tomentella,-118.28333,29
Quercus tomentella,-118.243832,29.016111
Quercus tomentella,-118.2708,29.0244
Quercus tomentella,-118.28457,29.02548
Quercus tomentella,-118.28457,29.02548
Quercus tomentella,-118.298266,29.029203
Quercus tomentella,-118.28783,29.058207
Quercus tomentella,-118.322743,29.083988
Quercus tomentella,-118.30623,29.09229
Quercus tomentella,-118.30623,29.09229
Quercus tomentella,-118.31667,29.1
Quercus tomentella,-118.30417,29.1
Quercus tomentella,-118.304167,29.1
Quercus tomentella,-118.304167,29.1
Quercus tomentella,-118.283333,29.1
Quercus tomentella,-118.28748,29.10243
Quercus tomentella,-118.28748,29.10243
Quercus tomentella,-118.28748,29.10243
Quercus tomentella,-118.283333,29.1125
Quercus tomentella,-118.283333,29.1125
Quercus tomentella,-118.3,29.13333
Quercus tomentella,-118.283405,29.144304
Quercus tomentella,-118.312,29.1458
Quercus tomentella,-118.3125,29.14583
Quercus tomentella,-118.3125,29.14583
Quercus tomentella,-118.14167,29.14583
Quercus tomentella,-118.3125,29.14583
Quercus tomentella,-118.3125,29.14583
Quercus tomentella,-118.3125,29.14583
Quercus tomentella,-118.141667,29.145833
Quercus tomentella,-118.3125,29.145833
Quercus tomentella,-118.3125,29.15
Quercus tomentella,-118.31696,29.15809
Quercus tomentella,-118.31696,29.15809
Quercus tomentella,-118.31805,29.1594
Quercus tomentella,-118.31806,29.15944
Quercus tomentella,-118.31806,29.15944
Quercus tomentella,-118.318056,29.159444
Quercus tomentella,-118.2998,29.15965
Quercus tomentella,-118.3125,29.166667
Quercus tomentella,-118.28333,29.16667
Quercus tomentella,-118.28333,29.16667
Quercus tomentella,-118.3125,29.1667
Quercus tomentella,-118.3,29.17083
Quercus tomentella,-118.28333,29.175
Quercus tomentella,-118.291667,29.175
Quercus tomentella,-118.29167,29.175
Quercus tomentella,-118.288,29.175
Quercus tomentella,-118.426429,32.840314
Quercus tomentella,-118.450138,32.852243
