id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,associatedCollectors,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedOccurrences,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,preparations,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey-dbpk,collId,recordId,references
17247445,VDB,,,PreservedSpecimen,fc6c0355-bb0e-4a1b-bcf4-6730c64506f9,BRIT117616,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Rosids|Fabids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus georgiana",97563,"M.A. Curtis",Quercus,,georgiana,,,Species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,Alabama,"Saint Clair",,,,1,,,,,,,,,,,,,,,,,,,,apbordelon,"2021-02-15 13:03:35",,264,urn:uuid:fc6c0355-bb0e-4a1b-bcf4-6730c64506f9,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=17247445
17248103,VDB,,,PreservedSpecimen,1a8b82c8-5bbf-4519-8696-694caf68af41,BRIT117614,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Rosids|Fabids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus georgiana",97563,"M.A. Curtis",Quercus,,georgiana,,,Species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"United States",Alabama,"Saint Clair",,,,1,,,,,,,,,,,,,,,,,,,,julie62,"2021-02-15 13:03:35",,264,urn:uuid:1a8b82c8-5bbf-4519-8696-694caf68af41,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=17248103
17249487,VDB,,,PreservedSpecimen,80a7c3e3-7e4c-4b1e-8b5a-8e0554ad3d4a,BRIT117615,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Rosids|Fabids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus georgiana",97563,"M.A. Curtis",Quercus,,georgiana,,,Species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"United States",Alabama,"Saint Clair",,,,1,,,,,,,,,,,,,,,,,,,,butlergr,"2021-02-15 13:03:35",,264,urn:uuid:80a7c3e3-7e4c-4b1e-8b5a-8e0554ad3d4a,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=17249487
17250176,VDB,,,PreservedSpecimen,f38c9f49-c661-4a6b-8c81-7dd752ab5e3e,BRIT117613,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Rosids|Fabids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus georgiana",97563,"M.A. Curtis",Quercus,,georgiana,,,Species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"United States",Alabama,Chambers,,,,1,,,,,,,,,,,,,,,,,,,,butlergr,"2021-02-15 13:03:35",,264,urn:uuid:f38c9f49-c661-4a6b-8c81-7dd752ab5e3e,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=17250176
17522032,CLEMS,,,PreservedSpecimen,5801555b-9d5e-4afc-b0f9-2221cede58bb,CLEMS0050009,31102,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Rosids|Fabids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus georgiana",97563,"M.A. Curtis",Quercus,,georgiana,,,Species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"United States",Georgia,Sumter,,,,1,,,,,,,,,,,,,,,,,,,en,ddamrel,"2019-08-14 03:19:22",,155,urn:uuid:5801555b-9d5e-4afc-b0f9-2221cede58bb,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=17522032
17522033,CLEMS,,,PreservedSpecimen,92e7bea8-2b5b-4661-a112-5393f983d21b,CLEMS0050008,18670,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Rosids|Fabids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus georgiana",97563,"M.A. Curtis",Quercus,,georgiana,,,Species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"United States",Georgia,Dekalb,,,,1,,,,,,,,,,,,,,,,,,,en,ddamrel,"2019-08-14 03:19:22",,155,urn:uuid:92e7bea8-2b5b-4661-a112-5393f983d21b,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=17522033
17522034,CLEMS,,,PreservedSpecimen,a5c75dc6-7564-460e-875d-980188774c01,CLEMS0050007,47331,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Rosids|Fabids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus georgiana",97563,"M.A. Curtis",Quercus,,georgiana,,,Species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"United States",Georgia,Dekalb,,,,1,,,,,,,,,,,,,,,,,,,en,ddamrel,"2019-08-14 03:19:22",,155,urn:uuid:a5c75dc6-7564-460e-875d-980188774c01,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=17522034
19222557,ASU,Plants,,PreservedSpecimen,4ed03e12-ac80-49f4-b8ee-e648e1987576,,31483,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Rosids|Fabids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus georgiana",97563,"M.A. Curtis",Quercus,,georgiana,,,Species,,,,,,,,"A.E. Radford",,,,1957,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, decimalLatitude, decimalLongitude, geodeticDatum, coordinateUncertaintyInMeters, verbatimCoordinates, georeferencedBy, georeferenceSources, habitat",,,,,,,,,,,,,"United States","South Carolina",Kershaw,,,,1,,,,,,,,,,,,,,,,,,,,BettyDavidson,"2018-04-17 13:48:22",,1,urn:uuid:4ed03e12-ac80-49f4-b8ee-e648e1987576,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=19222557
19371278,USF,Herb,,PreservedSpecimen,3E0F5BE3-F1AC-4B97-B8E1-8B97C6561EDA,103956,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Rosids|Fabids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus georgiana",97563,"M.A. Curtis",Quercus,,georgiana,,,Species,"W. H. Duncan",24-Aug-1971,,,,,,"S. B. Jones, L. Mongold, M. Saunders.",,,,1971,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, habitat",,"{""habit"":""Large tree, bark whitish with black streaks.""}",,,,Fruit,,,,,,,"United States",Georgia,"Harris Co.",,,,1,,,,,,,,,,,,,,,,,,,en,,"2019-08-14 03:19:22",3E0F5BE3-F1AC-4B97-B8E1-8B97C6561EDA,382,urn:uuid:bae87054-dc33-4aba-a930-3d438bdd61e0,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=19371278
19371279,USF,Herb,,PreservedSpecimen,99328FE1-4111-454F-BFE6-B8EFFDF0CEE6,83952,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Rosids|Fabids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus georgiana",97563,"M.A. Curtis",Quercus,,georgiana,,,Species,,,,,,,,"R. F. Thorne, W. C. Muenscher",,,,1947,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, habitat",,,,,,Flower,,,,,,,"United States",Georgia,"DeKalb Co.",,,,1,,,,,,,,,,,,,,,,,,,en,,"2019-08-14 03:19:22",99328FE1-4111-454F-BFE6-B8EFFDF0CEE6,382,urn:uuid:8ef8bd02-42ac-4a07-880d-1fed35009ddd,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=19371279
19371280,USF,Herb,,PreservedSpecimen,40895F6E-FFD9-40AF-89A1-3CC9AAE53F15,20171,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Rosids|Fabids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus georgiana",97563,"M.A. Curtis",Quercus,,georgiana,,,Species,"H. R. Totten",06-Oct-1957,,,,,,"A. E. Radford",,,,1957,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, habitat",,,,,,Fruit,,,,,,,"United States","South Carolina","Kershaw Co.",,,,1,,,,,,,,,,,,,,,,,,,en,,"2019-06-14 13:43:35",40895F6E-FFD9-40AF-89A1-3CC9AAE53F15,382,urn:uuid:2ee3a5ff-683b-4406-b7ba-35c5e00bd1ff,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=19371280
19547712,BRU,,,PreservedSpecimen,58ed7db9-d7a7-455b-b578-f3f97722cce2,PBRU00004591,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Rosids|Fabids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus georgiana",97563,"M.A. Curtis",Quercus,,georgiana,,,Species,,,,,,,,"H. W. Ravenel",,,,,,,,,,,,,,,"field values redacted: locality",,,,,,,,,,,,,"United States of America",Georgia,,,,,1,,,,,,,,,,,,,,,,,,,,,"2019-08-09 15:54:23",1326169,423,urn:uuid:a4caeaa2-55a6-4b7d-a8a9-7856a4834aa3,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=19547712
19577048,BRU,,,PreservedSpecimen,d1c8e4fc-aaa0-4cf8-8756-f7ac425800a5,PBRU00004590,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Rosids|Fabids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus georgiana",97563,"M.A. Curtis",Quercus,,georgiana,,,Species,,,,,,,,"H. W. Ravenel",,,,,,,,,,,,,,,"field values redacted: locality",,,,,,,,,,,,,"United States of America",Georgia,,,,,1,,,,,,,,,,,,,,,,,,,,,"2019-08-09 15:54:23",1310090,423,urn:uuid:e1237da3-a53a-4f36-879c-9f0527fba2ac,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=19577048
20259728,UNCC,,,PreservedSpecimen,,UNCC_19453,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Rosids|Fabids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus georgiana",97563,"M.A. Curtis",Quercus,,georgiana,,,Species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"United States",Georgia,Dekalb,,,,1,,,,,,,,,,,,,,,,,,,,CBSVol,"2021-06-28 11:39:19",,252,urn:uuid:2b234602-e788-4ee0-b94e-3202dd70648c,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=20259728
20259803,UNCC,,,PreservedSpecimen,,UNCC_36695,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Rosids|Fabids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus georgiana",97563,"M.A. Curtis",Quercus,,georgiana,,,Species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"United States",Georgia,Dekalb,,,,1,,,,,,,,,,,,,,,,,,,,CBSVol,"2020-06-22 16:16:31",,252,urn:uuid:97d3c6f5-d521-4486-8915-98457ca425c7,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=20259803
20279995,UNCC,,,PreservedSpecimen,,UNCC_36742,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Rosids|Fabids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus georgiana",97563,"M.A. Curtis",Quercus,,georgiana,,,Species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,"North Carolina",Mecklenburg,,,,1,,,,,,,,,,,,,,,,,,,,,"2018-07-18 06:27:42",,252,urn:uuid:48a65449-c76c-4b4e-a5ec-4d2802650916,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=20279995
20291669,GA,,,PreservedSpecimen,a1f65242-b27a-4f45-8314-ff00b060de19,GA262547,276815,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Rosids|Fabids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus georgiana",97563,"M.A. Curtis",Quercus,,georgiana,,,Species,,,,,,,,"Owsley, C",,,,1988,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, recordNumber, locality, habitat",,,,,"Red maple, Sourwood, Cornus florida. Chestnut oak, Longleaf pine.",,,,,,,,"United States",Georgia,"Harris County",,,,1,,,,,,,,,,,,,,,,,,,,,"2019-08-14 03:19:22",a1f65242-b27a-4f45-8314-ff00b060de19,258,urn:uuid:b14b3ffd-c672-4b85-adb6-5918ec49d9eb,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=20291669
20321073,NCU,,,PreservedSpecimen,b226b8cb-8932-4563-bb54-9cde16290706,NCU00331456,658184,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Rosids|Fabids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus georgiana",97563,"M.A. Curtis",Quercus,,georgiana,,,Species,"Kral, Robert",,,,,,,"Kral, Robert",,,,1972,,,,,,,,,"Small, smoothish barked trees, tallest to ea. 40'",,"field values redacted: eventDate, month, day, startDayOfYear, recordNumber, locality, decimalLatitude, decimalLongitude, geodeticDatum, coordinateUncertaintyInMeters, georeferenceSources",,,,,,,,,,,,,"United States",Alabama,"Saint Clair",,,,1,,,,,,,,,,,,,,,,,,,,caris.hill,"2019-11-15 18:49:43",,206,urn:uuid:b226b8cb-8932-4563-bb54-9cde16290706,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=20321073
20326680,NCU,,,PreservedSpecimen,29c83cea-252e-4241-973f-124add253186,NCU00330819,658206,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Rosids|Fabids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus georgiana",97563,"M.A. Curtis",Quercus,,georgiana,,,Species,"Kral, Robert",1972-09-27,,,,,,"Kral, Robert",,,,1972,,,,,,,,,"Several small trees, the largest ca. 40' tall, rather smooth barked, the leaves lustrous",,"field values redacted: eventDate, month, day, startDayOfYear, recordNumber, locality, decimalLatitude, decimalLongitude, geodeticDatum, coordinateUncertaintyInMeters, georeferenceRemarks, georeferencedBy, georeferenceSources, habitat",,,,,,fruiting,,,,,,,"United States",Alabama,"Saint Clair",,,,1,,,,,,,,,,,,,,,,,,,,caris.hill,"2018-07-27 14:37:12",,206,urn:uuid:29c83cea-252e-4241-973f-124add253186,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=20326680
20349751,GAS,,,PreservedSpecimen,144a45e2-d1d9-49c7-a754-990327a51407,GAS032381,124248,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Rosids|Fabids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus georgiana",97563,"M.A. Curtis",Quercus,,georgiana,,,Species,,,,,,,,"Brahalla, Rochelle; Kushner, Liz",,,,2011,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, recordNumber, locality",,,,,,,,,,,,"Sheet - 1","United States","New York","Tompkins County",,,,1,,,,,,,,,,,,,,,,,,,,,"2019-08-14 03:19:22",144a45e2-d1d9-49c7-a754-990327a51407,359,urn:uuid:7ee2856c-966a-4690-bb18-7232faa407a0,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=20349751
20350218,GAS,,,PreservedSpecimen,62058968-ee84-403d-a1d3-c984f4502386,GAS032598,124174,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Rosids|Fabids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus georgiana",97563,"M.A. Curtis",Quercus,,georgiana,,,Species,,,,,,,,"Kueny, Meredith; Donato, Aaron",,,,2011,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, recordNumber, locality",,,,,,,,,,,,"Sheet - 1","United States","New York","Tompkins County",,,,1,,,,,,,,,,,,,,,,,,,,,"2019-08-14 03:19:22",62058968-ee84-403d-a1d3-c984f4502386,359,urn:uuid:d9376e81-d29f-440f-bd35-91831b988573,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=20350218
20373605,VCU,,,PreservedSpecimen,1c08e86d-de45-46d6-a72a-34087d750a59,VCU-0017283,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Rosids|Fabids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus georgiana",97563,"M.A. Curtis",Quercus,,georgiana,,,Species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"United States",Georgia,,,,,1,,,,,,,,,,,,,,,,,,,en,ekmcmurchie,"2019-08-14 03:19:22",,375,urn:uuid:1c08e86d-de45-46d6-a72a-34087d750a59,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=20373605
20536515,HNT,,,PreservedSpecimen,,13250,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Rosids|Fabids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus georgiana",97563,"M.A. Curtis",Quercus,,georgiana,,,Species,,,,,,,,"Tim Thibault","Patrick Thompson and Phil Douglas",,,2018,,,,,,"In association with Pinus, Quercus spp., Ulmus, Chionanthus, Rhus, Prunus, Coreopsis, Rubus, Clitoria, Clematis.",,,"Tree to 5 m., bark gray-brown, twigs yellow green, buds rosy brown, developing acorns yellow brown",,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, minimumElevationInMeters, verbatimElevation, decimalLatitude, decimalLongitude",,,,,,,,,,,,,"United States",Alabama,"St. Clair",,,,1,,,,,,,,,,,,,,,,,,,,,"2020-12-23 12:55:37",13250,129,urn:uuid:0b6241ac-8e81-433d-b106-47163bbbfeeb,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=20536515
20536516,HNT,,,PreservedSpecimen,,13260,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Rosids|Fabids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus georgiana",97563,"M.A. Curtis",Quercus,,georgiana,,,Species,,,,,,,,"Tim Thibault","Patrick Thompson and Phil Douglas",,,2018,,,,,,"Rocky forest in association with Pinus spp., Quercus spp., Prunus spp., Carya, Acer, Liquidambar, Nyssa, Crataegus, Hamamelis, Clematis, Passiflora.",,,"Tree to 9 m., stems yellow green, buds rosy brown",,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, minimumElevationInMeters, verbatimElevation, decimalLatitude, decimalLongitude",,,,,,,,,,,,,"United States",Alabama,Jefferson,,,,1,,,,,,,,,,,,,,,,,,,,,"2020-12-23 12:55:37",13260,129,urn:uuid:e2c668a6-2c87-4f45-af54-510d4106ce2f,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=20536516
20536519,HNT,,,PreservedSpecimen,,13265,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Rosids|Fabids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus georgiana",97563,"M.A. Curtis",Quercus,,georgiana,,,Species,,,,,,,,"Tim Thibault","Patrick Thompson and Phil Douglas",,,2018,,,,,,"Rocky, S facing glade, moderate slope in association with Pinus spp., Quercus spp., Nyssa, Liquidambar, Hamamelis, Chionanthus, Amelanchier, Vitis, Coreopsis, Commelina, Clitoria.",,,"Shrub to 3 m., bark gray twigs rosy brown, buds rosy brown, developing acorns yellow brown",,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, minimumElevationInMeters, verbatimElevation, decimalLatitude, decimalLongitude",,,,,,,,,,,,,"United States",Alabama,Jefferson,,,,1,,,,,,,,,,,,,,,,,,,,,"2020-12-23 12:55:37",13265,129,urn:uuid:389c71af-92ff-4bc8-ab27-4e292b711f0c,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=20536519
20536520,HNT,,,PreservedSpecimen,,13269,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Rosids|Fabids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus georgiana",97563,"M.A. Curtis",Quercus,,georgiana,,,Species,,,,,,,,"Tim Thibault","Patrick Thompson and Phil Douglas",,,2018,,,,,,"In association with Quercus spp., Juniperus, Pinus, Liquidambar, Oxydendrum, Rhus, Vitis, Phoradendron.",,,"Shrub to 2.5 m. bark gray-brown, twigs yellow-brown, buds rosy brown, developing acorns greenish brown",,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, minimumElevationInMeters, verbatimElevation, decimalLatitude, decimalLongitude",,,,,,,,,,,,,"United States",Alabama,Chambers,,,,1,,,,,,,,,,,,,,,,,,,,,"2020-12-23 12:55:37",13269,129,urn:uuid:8325cd0b-1cf1-4e8f-ab94-0b3cf492597e,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=20536520
20536522,HNT,,,PreservedSpecimen,,13273,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Rosids|Fabids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus georgiana",97563,"M.A. Curtis",Quercus,,georgiana,,,Species,,,,,,,,"Tim Thibault","Patrick Thompson and Phil Douglas",,,2018,,,,,,"In association with Quercus spp., Juniperus, Pinus, Liquidambar, Oxydendrum, Rhus, Vitis, Phoradendron.",,,"Tree to 10 m., three trunks, approx. DBHs of 7, 11 and 6"""", bark gray brown, twigs yellow brown, buds rosy brown, acorns greenish brown.",,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, minimumElevationInMeters, verbatimElevation, decimalLatitude, decimalLongitude",,,,,,,,,,,,,"United States",Alabama,Chambers,,,,1,,,,,,,,,,,,,,,,,,,,,"2020-12-23 12:55:37",13273,129,urn:uuid:997534ce-bfdd-4444-951a-ddaf427e8edb,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=20536522
20536523,HNT,,,PreservedSpecimen,,13283,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Rosids|Fabids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus georgiana",97563,"M.A. Curtis",Quercus,,georgiana,,,Species,,,,,,,,"Tim Thibault","Patrick Thompson and Phil Douglas",,,2018,,,,,,"Rock outcrop, gentle S slope in association with Pinus spp., Quercus spp., Fagus. Liquidambar, Carya, Clematis, Coreopsis.",,,"Shrub to 2.5 m., bark gray-brown, twigs rosy brown, buds rosy brown, developing acorns brown.",,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, minimumElevationInMeters, verbatimElevation, decimalLatitude, decimalLongitude",,,,,,,,,,,,,"United States",Alabama,Jefferson,,,,1,,,,,,,,,,,,,,,,,,,,,"2020-12-23 12:55:37",13283,129,urn:uuid:d847132b-a209-49d2-b8c0-8a6c4cc6d971,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=20536523
20536525,HNT,,,PreservedSpecimen,,13286,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Rosids|Fabids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus georgiana",97563,"M.A. Curtis",Quercus,,georgiana,,,Species,,,,,,,,"Tim Thibault","Patrick Thompson and Phil Douglas",,,2018,,,,,,"In association with Quercus spp., Liquidambar, Juniperus, Prunus, Fraxinus, Chionanthus, Carya, Vaccinium, Callicarpa, Oenothera, Polygala, Bignonia, Smilax.",,,"Leaning tree to 8 m., with greater spread, bark gray, twigs greenish brown, buds rosy brown, devleoping acorns orange-tan. Three plants found.",,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, minimumElevationInMeters, verbatimElevation, decimalLatitude, decimalLongitude",,,,,,,,,,,,,"United States",Alabama,Lee,,,,1,,,,,,,,,,,,,,,,,,,,,"2020-12-23 12:55:37",13286,129,urn:uuid:0dd1c77e-c68b-4aef-8808-40437321ad4f,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=20536525
20541988,APSC,,,PreservedSpecimen,c1155167-3445-4906-916c-05dcfb496692,APSC0084706,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Rosids|Fabids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus georgiana",97563,"M.A. Curtis",Quercus,,georgiana,,,Species,,,,,,,,"Max Medley",,,,1983,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear",,,,,,,,,,,,,"United States",Georgia,DeKalb,,,,1,,,,,,,,,,,,,,,,,,,,Masebrock,"2021-06-13 21:22:27",,170,urn:uuid:c1155167-3445-4906-916c-05dcfb496692,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=20541988
20611734,APSC,,,PreservedSpecimen,22a4fc08-bb19-40c9-aec4-762ecd796818,APSC0087132,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Rosids|Fabids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus georgiana",97563,"M.A. Curtis",Quercus,,georgiana,,,Species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"United States",Georgia,Walton,,,,1,,,,,,,,,,,,,,,,,,,,preprocessed,"2019-08-13 17:51:37",,170,urn:uuid:22a4fc08-bb19-40c9-aec4-762ecd796818,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=20611734
20611735,APSC,,,PreservedSpecimen,b9f32676-8862-4a47-957f-bae2beb6885c,APSC0087131,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Rosids|Fabids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus georgiana",97563,"M.A. Curtis",Quercus,,georgiana,,,Species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"United States",Georgia,Walton,,,,1,,,,,,,,,,,,,,,,,,,,preprocessed,"2019-08-13 17:51:37",,170,urn:uuid:b9f32676-8862-4a47-957f-bae2beb6885c,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=20611735
